Image, mV, nW, bps, GSR, valence, arousal
People_211_v,514.5297754341303,0.0,0.0,777.8185289571779,1.88,7.63
Objects_186_v,514.760592835061,0.0,0.0,799.1182942353155,4.55,4.83
People_028_h,514.6782142207674,0.0,0.0,792.332424077105,5.48,6.54
People_110_h,514.39441868921,0.0,0.0,831.0481774384147,8.11,2.68
Landscapes_061_h,515.3169379034458,0.0,0.0,977.3624874988635,4.98,4.59
People_201_v,514.713376953835,0.0,0.0,904.7039258451472,1.87,7.51
Faces_008_h,514.8238290131878,0.0,0.0,854.1858117326058,5.21,6.0
People_198_h,515.2866745390136,0.0,0.0,821.6162230901989,1.58,7.56
Landscapes_120_v,515.0057272727273,0.0,0.0,789.9459090909091,8.31,2.4
People_127_h,514.9857233791034,0.0,0.0,839.1685005001364,2.15,7.62
Objects_001_h,514.7451835696111,0.0,0.0,885.4538349691021,2.72,7.15
Objects_014_h,513.9516559264185,0.0,0.0,1016.8883772096643,5.12,5.73
Landscapes_104_h,508.7623942508869,0.0,0.0,268.9408714636587,7.2,2.8
Animals_090_h,509.0553737043099,0.0,0.0,263.4689943626114,7.44,2.94
Faces_159_h,508.5962343096234,0.0,0.0,251.27333090776787,1.93,7.37
Objects_160_h,508.8189341578756,0.0,0.0,249.3910512913787,5.41,5.73
People_038_h,509.6188141287569,0.0,0.0,249.41387451194043,1.73,8.5
Landscapes_097_v,508.399927285948,0.0,0.0,251.2739501908744,7.6,2.71
People_130_h,509.3891110707144,0.0,0.0,245.73886566078895,7.17,5.74
Landscapes_103_v,508.2262554585153,0.0,0.0,236.6507459970888,7.83,2.43
Animals_056_h,509.0974545454545,0.0,0.0,234.92545454545456,1.86,7.5
Faces_234_h,508.66248636859325,0.0,0.0,247.7125590694293,7.37,5.76
Animals_035_h,509.6533006001091,0.0,0.0,251.0852882342244,5.08,6.13
Faces_134_h,508.49127589967287,0.0,0.0,247.72918938567793,7.43,5.68
Landscapes_050_h,508.6091264430506,0.0,0.0,244.4524134169621,6.87,2.98
Landscapes_067_h,509.9923615531509,0.0,0.0,242.3569155224152,4.98,4.76
Landscapes_054_h,508.94496998362746,0.0,0.0,234.9119519738039,7.6,2.94
Animals_020_h,507.7586583037906,0.0,0.0,229.80283610580855,5.34,6.43
People_208_h,509.26875170470043,0.0,0.0,246.1706518774434,1.85,7.67
Landscapes_049_h,509.13260180443797,0.0,0.0,253.89678127286027,7.24,2.88
People_201_v,507.989,0.0,0.0,262.70645454545456,1.87,7.51
Objects_001_h,508.9046579330422,0.0,0.0,264.0815138282387,2.72,7.15
People_028_h,508.61085355876736,0.0,0.0,260.43668757385694,5.48,6.54
People_198_h,509.64418794874126,0.0,0.0,267.715986549123,1.58,7.56
People_211_v,508.68126874488775,0.0,0.0,270.60892483868037,1.88,7.63
Faces_008_h,508.59956355701036,0.0,0.0,278.62311329332607,5.21,6.0
People_127_h,509.1950709348854,0.0,0.0,278.8482175336486,2.15,7.62
Objects_014_h,509.1665455206251,0.0,0.0,285.2809376703616,5.12,5.73
Landscapes_120_v,508.82328331059574,0.0,0.0,291.9286948613006,8.31,2.4
Objects_046_h,508.7136884202872,0.0,0.0,282.1328849300127,5.14,5.71
Landscapes_123_h,508.9631110303471,0.0,0.0,282.96547337815736,8.15,2.11
Landscapes_061_h,509.8423972353583,0.0,0.0,272.2339032375409,4.98,4.59
Objects_132_h,507.81006906579427,0.0,0.0,262.10496183206106,2.88,6.76
Objects_186_v,509.1215258855586,0.0,0.0,271.4519527702089,4.55,4.83
Faces_149_v,509.5857207821737,0.0,0.0,262.72287403365164,2.3,7.61
Objects_146_h,508.32217877602983,0.0,0.0,265.1562244248431,4.48,4.88
Faces_202_v,508.7985271388308,0.0,0.0,258.79743613055734,4.56,4.85
People_110_h,508.9037355518728,0.0,0.0,502.3823097968538,8.11,2.68
Landscapes_097_v,502.27803057881323,0.0,0.0,369.45722606479796,7.6,2.71
People_208_h,502.59818264425263,0.0,0.0,353.289050431622,1.85,7.67
People_130_h,502.2756299463295,0.0,0.0,344.5937414718457,7.17,5.74
Animals_020_h,502.1043351813142,0.0,0.0,329.0502590202672,5.34,6.43
Landscapes_103_v,502.5849759287855,0.0,0.0,313.31583250068127,7.83,2.43
Faces_134_h,501.7881186317322,0.0,0.0,300.65265647743814,7.43,5.68
Animals_035_h,502.8090909090909,0.0,0.0,306.8044545454545,5.08,6.13
Animals_090_h,501.52177866690914,0.0,0.0,337.6519959989088,7.44,2.94
Landscapes_049_h,502.17425688573763,0.0,0.0,357.02836105808564,7.24,2.88
Objects_160_h,501.98681578468813,0.0,0.0,358.8051463902528,5.41,5.73
Faces_159_h,502.06064187653425,0.0,0.0,352.7408855350486,1.93,7.37
People_038_h,502.23793510860673,0.0,0.0,353.67018085976554,1.73,8.5
Landscapes_050_h,502.14001272842984,0.0,0.0,359.924811346486,6.87,2.98
Landscapes_104_h,502.06470962464783,0.0,0.0,375.86503680814326,7.2,2.8
Animals_056_h,502.1444676788799,0.0,0.0,398.3143013001182,1.86,7.5
Landscapes_054_h,502.3038262292102,0.0,0.0,381.7402526583659,7.6,2.94
Landscapes_067_h,501.90571870170015,0.0,0.0,367.9289026275116,4.98,4.76
Faces_234_h,501.9154170628825,0.0,0.0,358.2419476751274,7.37,5.76
People_211_v,502.3317561419472,0.0,0.0,375.3337579617834,1.88,7.63
Objects_046_h,502.21835212804655,0.0,0.0,354.0988541287741,5.14,5.71
Landscapes_061_h,501.6515812431843,0.0,0.0,340.2064703744093,4.98,4.59
People_028_h,502.1943636363636,0.0,0.0,326.6007272727273,5.48,6.54
Objects_146_h,501.9404328846853,0.0,0.0,312.9176973444889,4.48,4.88
Objects_014_h,501.8103416939295,0.0,0.0,300.0110868774991,5.12,5.73
Faces_202_v,502.415159501954,0.0,0.0,287.62828319549214,4.56,4.85
Objects_132_h,501.9955446444808,0.0,0.0,278.2540461902164,2.88,6.76
People_198_h,501.9178181818182,0.0,0.0,269.3305454545455,1.58,7.56
Objects_001_h,501.5506179571065,0.0,0.0,259.86395856052343,2.72,7.15
People_110_h,502.29360888565185,0.0,0.0,250.64502913328477,8.11,2.68
Faces_008_h,501.95156306797526,0.0,0.0,242.3352417302799,5.21,6.0
Faces_149_v,502.0112737521593,0.0,0.0,234.69524502227475,2.3,7.61
Landscapes_123_h,502.09799109171894,0.0,0.0,232.80274520498136,8.15,2.11
Landscapes_120_v,501.7913826015817,0.0,0.0,242.19280065448595,8.31,2.4
Objects_186_v,502.65763636363636,0.0,0.0,273.2684545454545,4.55,4.83
People_127_h,501.6412213740458,0.0,0.0,269.1882951653944,2.15,7.62
People_201_v,501.99828413030355,0.0,0.0,576.1937767084677,1.87,7.51
Objects_160_h,508.89120349313197,0.0,0.0,321.67115437096334,5.41,5.73
Animals_090_h,509.33260592835063,0.0,0.0,318.0892889616294,7.44,2.94
Animals_020_h,509.40845454545456,0.0,0.0,313.28354545454545,5.34,6.43
Animals_056_h,508.7318181818182,0.0,0.0,310.8278181818182,1.86,7.5
Landscapes_103_v,508.8435738956553,0.0,0.0,306.9206507907653,7.83,2.43
People_038_h,510.39723661485317,0.0,0.0,296.84437778383784,1.73,8.5
Landscapes_050_h,508.16872727272727,0.0,0.0,289.20836363636363,6.87,2.98
Landscapes_054_h,509.1202836621511,0.0,0.0,284.0175470497318,7.6,2.94
People_208_h,508.66999727495687,0.0,0.0,277.4044872377146,1.85,7.67
Landscapes_067_h,509.1543288468534,0.0,0.0,272.95571116769736,4.98,4.76
Landscapes_104_h,510.0038185289572,0.0,0.0,268.5627784344031,7.2,2.8
Animals_035_h,508.3611414031261,0.0,0.0,266.6943838604144,5.08,6.13
Landscapes_097_v,509.4445859872611,0.0,0.0,264.6341219290264,7.6,2.71
Landscapes_049_h,508.36949214136456,0.0,0.0,259.8844371763423,7.24,2.88
Faces_159_h,509.2072571844307,0.0,0.0,257.0248272098945,1.93,7.37
Faces_134_h,509.43458113756134,0.0,0.0,254.95984008722516,7.43,5.68
Faces_234_h,509.7869671907662,0.0,0.0,252.36689993638097,7.37,5.76
People_130_h,508.8339878527697,0.0,0.0,247.69141644510574,7.17,5.74
Objects_001_h,508.80085516739445,0.0,0.0,248.3059497816594,2.72,7.15
People_201_v,509.00418257865067,0.0,0.0,248.95790143662484,1.87,7.51
People_127_h,509.0497091966558,0.0,0.0,244.5708833151581,2.15,7.62
Landscapes_061_h,509.8571818181818,0.0,0.0,241.07845454545455,4.98,4.59
Objects_014_h,508.36271925838406,0.0,0.0,239.20967008997548,5.12,5.73
Landscapes_120_v,509.5124522814034,0.0,0.0,235.59516451554262,8.31,2.4
Faces_008_h,509.5936533915257,0.0,0.0,232.09501727586834,5.21,6.0
People_110_h,508.6016910628239,0.0,0.0,229.98836257841623,8.11,2.68
Faces_202_v,508.8296538566367,0.0,0.0,228.2762787317162,4.56,4.85
People_211_v,509.6355947617315,0.0,0.0,225.6797926518734,1.88,7.63
People_198_h,508.49500090892565,0.0,0.0,223.27576804217415,1.58,7.56
Objects_046_h,510.2275617732558,0.0,0.0,221.17196584302326,5.14,5.71
Objects_132_h,508.3400036383482,0.0,0.0,219.31080589412406,2.88,6.76
Objects_146_h,509.6147272727273,0.0,0.0,217.763,4.48,4.88
Landscapes_123_h,508.26720610964634,0.0,0.0,215.5376852441131,8.15,2.11
People_028_h,508.99363520640117,0.0,0.0,220.06155664666304,5.48,6.54
Objects_186_v,508.9522900763359,0.0,0.0,224.7642675390767,4.55,4.83
Faces_149_v,509.08877438586705,0.0,0.0,538.3928820166756,2.3,7.61
Landscapes_104_h,509.49717925386716,0.0,0.0,228.13330300272975,7.2,2.8
Animals_056_h,509.331,0.0,0.0,229.42736363636362,1.86,7.5
Faces_234_h,509.4435857805255,0.0,0.0,211.58341667424313,7.37,5.76
People_208_h,509.3850418029807,0.0,0.0,222.76254089422028,1.85,7.67
Landscapes_050_h,509.4861351031912,0.0,0.0,204.62960269115374,6.87,2.98
People_038_h,509.7443868739206,0.0,0.0,190.02045268611946,1.73,8.5
Faces_134_h,509.2314469979108,0.0,0.0,177.3403578889999,7.43,5.68
People_130_h,509.36524112829846,0.0,0.0,180.3358507734304,7.17,5.74
Faces_159_h,509.59989092892204,0.0,0.0,193.6840574441011,1.93,7.37
Animals_090_h,509.49800109031435,0.0,0.0,201.65355260766856,7.44,2.94
Landscapes_097_v,509.2250523060129,0.0,0.0,207.12962794505594,7.6,2.71
Animals_020_h,509.499681904935,0.0,0.0,187.19367445242207,5.34,6.43
Animals_035_h,509.3948899799964,0.0,0.0,215.72404073467902,5.08,6.13
Objects_160_h,509.59214474043097,0.0,0.0,213.11155559596327,5.41,5.73
Landscapes_049_h,509.3437812301263,0.0,0.0,204.0695920777687,7.24,2.88
Landscapes_103_v,509.44630201708156,0.0,0.0,207.87107032527712,7.83,2.43
Landscapes_067_h,509.3937795562023,0.0,0.0,218.5451982539105,4.98,4.76
Landscapes_054_h,509.41991415890357,0.0,0.0,240.78915280690632,7.6,2.94
Objects_132_h,509.3941213941214,0.0,0.0,261.11629811629814,2.88,6.76
People_211_v,509.5135921447404,0.0,0.0,257.345122283844,1.88,7.63
People_127_h,509.38352556534375,0.0,0.0,261.2464807919353,2.15,7.62
Faces_149_v,509.5954351186687,0.0,0.0,249.05283259070654,2.3,7.61
Faces_008_h,509.8017460894871,0.0,0.0,218.79865405602038,5.21,6.0
People_028_h,508.9020267199855,0.0,0.0,232.58847587021722,5.48,6.54
Objects_186_v,509.3963276065812,0.0,0.0,214.32569766384873,4.55,4.83
People_201_v,509.8442667635835,0.0,0.0,238.73568962384155,1.87,7.51
Landscapes_061_h,509.138777737359,0.0,0.0,245.11358675882138,4.98,4.59
Objects_046_h,509.30647508184796,0.0,0.0,252.86231356857039,5.14,5.71
Objects_001_h,509.541761337817,0.0,0.0,271.05007725165865,2.72,7.15
People_198_h,509.80396255566666,0.0,0.0,250.17822412069435,1.58,7.56
People_110_h,509.6009462287326,0.0,0.0,244.8853607497043,8.11,2.68
Faces_202_v,509.6179305328242,0.0,0.0,239.864884524459,4.56,4.85
Objects_014_h,509.4580909090909,0.0,0.0,238.09927272727273,5.12,5.73
Objects_146_h,509.6228628592215,0.0,0.0,241.6951618770462,4.48,4.88
Landscapes_123_h,509.28771355870595,0.0,0.0,262.7290985096329,8.15,2.11
Landscapes_120_v,509.45173186071486,0.0,0.0,217.0614035895076,8.31,2.4
Landscapes_067_h,509.2548698343346,0.0,0.0,595.3493537229201,4.98,4.76
Animals_035_h,508.9553595781435,0.0,0.0,597.6162378398036,5.08,6.13
People_038_h,509.5172225756612,0.0,0.0,597.1810415341271,1.73,8.5
Landscapes_103_v,509.2476822395928,0.0,0.0,595.592528631158,7.83,2.43
Faces_134_h,509.13026088537407,0.0,0.0,591.2120716298518,7.43,5.68
Landscapes_097_v,509.6151118385161,0.0,0.0,587.2388616112021,7.6,2.71
Objects_160_h,509.1418703989821,0.0,0.0,588.8611287830591,5.41,5.73
People_130_h,509.32312028366215,0.0,0.0,588.324484044004,7.17,5.74
Landscapes_104_h,509.2716610600964,0.0,0.0,581.9669969997273,7.2,2.8
Animals_090_h,509.759,0.0,0.0,580.7745454545454,7.44,2.94
Faces_159_h,509.0503590582674,0.0,0.0,579.8164712298882,1.93,7.37
Animals_020_h,509.2241018644839,0.0,0.0,574.5467030468395,5.34,6.43
Landscapes_049_h,509.94149709302326,0.0,0.0,572.2396438953489,7.24,2.88
Faces_234_h,508.74756928668785,0.0,0.0,571.344661517492,7.37,5.76
Landscapes_050_h,509.2739838137674,0.0,0.0,564.2449759025188,6.87,2.98
People_208_h,509.4199472679334,0.0,0.0,556.2450222747523,1.85,7.67
Landscapes_054_h,509.3781474411417,0.0,0.0,549.5714025997637,7.6,2.94
Animals_056_h,509.3475429825631,0.0,0.0,545.279843921473,1.86,7.5
Objects_001_h,510.0254846636935,0.0,0.0,541.8661144989533,2.72,7.15
Faces_008_h,508.7971277949464,0.0,0.0,538.8974731866933,5.21,6.0
Objects_014_h,509.2768685215494,0.0,0.0,536.7129478086924,5.12,5.73
People_110_h,509.3685023627772,0.0,0.0,530.0722464558343,8.11,2.68
Landscapes_120_v,509.25568078531177,0.0,0.0,524.8414833666606,8.31,2.4
People_028_h,509.4068551686517,0.0,0.0,519.3726702427493,5.48,6.54
People_211_v,509.3882171106464,0.0,0.0,513.8821711064642,1.88,7.63
Objects_146_h,509.24722878429947,0.0,0.0,508.31419225876795,4.48,4.88
Faces_149_v,509.4865405602037,0.0,0.0,502.90351036740634,2.3,7.61
Landscapes_061_h,509.3550322756614,0.0,0.0,497.6993363033003,4.98,4.59
People_127_h,509.33742387055725,0.0,0.0,497.03126988455597,2.15,7.62
Landscapes_123_h,509.3733296973002,0.0,0.0,498.25624943186983,8.15,2.11
Objects_046_h,509.68384223918576,0.0,0.0,505.2139222101054,5.14,5.71
Objects_132_h,509.43007819603565,0.0,0.0,513.9798145117294,2.88,6.76
People_198_h,508.94873659334667,0.0,0.0,511.74113797491367,1.58,7.56
Objects_186_v,509.26487960018176,0.0,0.0,513.8878691503862,4.55,4.83
People_201_v,509.761069188108,0.0,0.0,513.4606782434767,1.87,7.51
Faces_202_v,509.34177207322966,0.0,0.0,608.3511254329036,4.56,4.85
People_208_h,508.9354251932697,0.0,0.0,229.5830832196453,1.85,7.67
Landscapes_067_h,509.82316019284997,0.0,0.0,243.38606385881926,4.98,4.76
Landscapes_049_h,508.9282988004362,0.0,0.0,227.7953471464922,7.24,2.88
Animals_035_h,507.88420287220504,0.0,0.0,232.0823486638793,5.08,6.13
Landscapes_054_h,509.9698209253704,0.0,0.0,223.39196436687573,7.6,2.94
Faces_159_h,509.0230909090909,0.0,0.0,219.43027272727272,1.93,7.37
Animals_056_h,508.6941593241893,0.0,0.0,215.21645926060495,1.86,7.5
People_130_h,508.3456397199236,0.0,0.0,206.60552878057652,7.17,5.74
Landscapes_104_h,509.22744634412516,0.0,0.0,199.53037468170243,7.2,2.8
Animals_020_h,509.1881647122989,0.0,0.0,194.41968911917098,5.34,6.43
Objects_160_h,508.798,0.0,0.0,188.59045454545455,5.41,5.73
Faces_234_h,508.93174588748525,0.0,0.0,190.07570662546578,7.37,5.76
Landscapes_097_v,509.4354780079971,0.0,0.0,184.99272991639404,7.6,2.71
Animals_090_h,509.4510499045541,0.0,0.0,177.86310335424054,7.44,2.94
Landscapes_050_h,508.1372691712908,0.0,0.0,192.0245610843264,6.87,2.98
Faces_134_h,509.20703444515135,0.0,0.0,189.17995092247568,7.43,5.68
Landscapes_103_v,509.85774020543585,0.0,0.0,180.95427688391965,7.83,2.43
People_038_h,508.8326221073423,0.0,0.0,164.29732497744396,1.73,8.5
Faces_202_v,509.56669699727024,0.0,0.0,149.07434030937216,4.56,4.85
People_201_v,508.65675577377704,0.0,0.0,146.27705037279506,1.87,7.51
People_211_v,509.210928266206,0.0,0.0,142.5497772524775,1.88,7.63
Faces_008_h,509.5583931655003,0.0,0.0,159.61737707897845,5.21,6.0
People_198_h,508.8219090909091,0.0,0.0,158.13436363636364,1.58,7.56
Landscapes_061_h,509.8590652845972,0.0,0.0,152.9885433715221,4.98,4.59
Objects_001_h,508.2900909090909,0.0,0.0,146.1340909090909,2.72,7.15
People_110_h,509.72575220434504,0.0,0.0,141.47186619398238,8.11,2.68
People_028_h,509.0566106315311,0.0,0.0,156.40899591094956,5.48,6.54
Faces_149_v,508.8302743957841,0.0,0.0,256.5919498455388,2.3,7.61
Landscapes_120_v,509.4102284102284,0.0,0.0,251.66238966238967,8.31,2.4
People_127_h,509.386012715713,0.0,0.0,237.24214350590373,2.15,7.62
Objects_132_h,508.68549340609366,0.0,0.0,234.65929968167347,2.88,6.76
Objects_046_h,509.9192038534945,0.0,0.0,220.79832772880124,5.14,5.71
Objects_186_v,508.93210942470233,0.0,0.0,205.05107697900573,4.55,4.83
Objects_146_h,509.0031818181818,0.0,0.0,192.3591818181818,4.48,4.88
Objects_014_h,508.90914878137505,0.0,0.0,217.78428519461622,5.12,5.73
Landscapes_123_h,509.0619627152975,0.0,0.0,543.0238016483835,8.15,2.11
Animals_056_h,506.4003634711495,0.0,0.0,483.4628805088596,1.86,7.5
Animals_035_h,505.1089090909091,0.0,0.0,482.46972727272725,5.08,6.13
People_208_h,506.65563636363635,0.0,0.0,484.6061818181818,1.85,7.67
Landscapes_054_h,505.267637687756,0.0,0.0,497.95539371870734,7.6,2.94
Landscapes_104_h,505.96735770140026,0.0,0.0,505.590652845972,7.2,2.8
Landscapes_049_h,506.84431518676723,0.0,0.0,490.6969917295283,7.24,2.88
People_038_h,504.9348004001091,0.0,0.0,485.97035555151405,1.73,8.5
Faces_159_h,506.64556272140976,0.0,0.0,502.53574348260514,1.93,7.37
Landscapes_097_v,505.76904891798506,0.0,0.0,466.33515184579016,7.6,2.71
Animals_020_h,507.4356039963669,0.0,0.0,450.46875567665757,5.34,6.43
Landscapes_103_v,504.81658474421994,0.0,0.0,436.7145457855452,7.83,2.43
Faces_134_h,506.42909057872265,0.0,0.0,473.7022803670392,7.43,5.68
Animals_090_h,505.4273372135322,0.0,0.0,476.5948526736995,7.44,2.94
Faces_234_h,506.74634323612247,0.0,0.0,472.8452802761879,7.37,5.76
People_130_h,505.8311818181818,0.0,0.0,452.52618181818184,7.17,5.74
Landscapes_067_h,505.6968539734497,0.0,0.0,473.26095653755226,4.98,4.76
Objects_160_h,505.4670789377956,0.0,0.0,473.9590760276464,5.41,5.73
Landscapes_050_h,505.96337657271044,0.0,0.0,461.07570954842487,6.87,2.98
Objects_132_h,506.26460950300384,0.0,0.0,480.16475514290914,2.88,6.76
People_028_h,506.85515548281506,0.0,0.0,454.74722676850337,5.48,6.54
People_198_h,505.91255340423595,0.0,0.0,474.9266430324516,1.58,7.56
Objects_186_v,505.2597473416341,0.0,0.0,466.013269108425,4.55,4.83
People_110_h,507.3234518505047,0.0,0.0,479.8776939165227,8.11,2.68
People_127_h,506.33375726744185,0.0,0.0,464.6481649709302,2.15,7.62
Landscapes_061_h,505.14769314769313,0.0,0.0,475.2576212576213,4.98,4.59
People_201_v,506.9857272727273,0.0,0.0,487.11645454545453,1.87,7.51
Faces_008_h,506.7040742088032,0.0,0.0,492.4730811204074,5.21,6.0
Objects_046_h,505.7669938204289,0.0,0.0,468.78153398764084,5.14,5.71
People_211_v,505.1836771789512,0.0,0.0,467.81995819322003,1.88,7.63
Faces_149_v,506.29541734860885,0.0,0.0,484.98345153664303,2.3,7.61
Objects_014_h,506.131201163002,0.0,0.0,489.8341813556242,5.12,5.73
Objects_146_h,506.18701109696195,0.0,0.0,474.22193923958525,4.48,4.88
Objects_001_h,506.17753952389603,0.0,0.0,481.4547519534799,2.72,7.15
Landscapes_120_v,504.9617446615175,0.0,0.0,493.87187641980915,8.31,2.4
Landscapes_123_h,506.93272115646874,0.0,0.0,536.1579234475862,8.15,2.11
Faces_202_v,506.22072415466965,0.0,0.0,642.3310968200136,4.56,4.85
Landscapes_049_h,507.19088759548924,0.0,0.0,192.8367588213896,7.24,2.88
Objects_160_h,507.0509259259259,0.0,0.0,206.10611837327522,5.41,5.73
Animals_020_h,507.3938870190121,0.0,0.0,202.0999727099063,5.34,6.43
Landscapes_067_h,507.38752500454626,0.0,0.0,194.05191853064193,4.98,4.76
Animals_056_h,507.56473478300427,0.0,0.0,208.2863251751433,1.86,7.5
Landscapes_050_h,507.1814299990915,0.0,0.0,204.48750794948668,6.87,2.98
Faces_159_h,508.1480370774264,0.0,0.0,193.11732097419122,1.93,7.37
People_038_h,506.6300709477897,0.0,0.0,192.37002001091506,1.73,8.5
Landscapes_104_h,507.6772082878953,0.0,0.0,193.36395856052346,7.2,2.8
Landscapes_054_h,507.3433351518458,0.0,0.0,186.01563920712857,7.6,2.94
Faces_134_h,507.49304987735076,0.0,0.0,184.11238302898155,7.43,5.68
Landscapes_103_v,507.56751841411295,0.0,0.0,187.93352732563426,7.83,2.43
Animals_035_h,507.5358473421172,0.0,0.0,189.83225806451614,5.08,6.13
People_208_h,507.553808398473,0.0,0.0,196.74431921468823,1.85,7.67
Faces_234_h,507.6680607327939,0.0,0.0,196.2815710519138,7.37,5.76
Landscapes_097_v,507.936,0.0,0.0,184.61972727272726,7.6,2.71
People_130_h,506.9739398892218,0.0,0.0,180.77408517206936,7.17,5.74
Animals_090_h,507.46111639476186,0.0,0.0,185.30904479722975,7.44,2.94
People_201_v,507.29514616155177,0.0,0.0,190.304161733904,1.87,7.51
People_127_h,507.48459230979,0.0,0.0,188.60558131078992,2.15,7.62
People_110_h,507.3483636363636,0.0,0.0,180.74136363636364,8.11,2.68
Landscapes_120_v,507.4046536993274,0.0,0.0,183.72205053626612,8.31,2.4
People_211_v,507.7830909090909,0.0,0.0,183.66681818181817,1.88,7.63
Objects_014_h,507.1811989100817,0.0,0.0,183.68855585831062,5.12,5.73
Landscapes_061_h,507.80650731618647,0.0,0.0,183.12841952194856,4.98,4.59
Objects_186_v,507.4643929058663,0.0,0.0,181.52851296043656,4.55,4.83
Objects_001_h,507.46049517567815,0.0,0.0,183.7297469506645,2.72,7.15
Faces_008_h,507.7262067084811,0.0,0.0,185.21734387782928,5.21,6.0
Faces_149_v,507.3915772239403,0.0,0.0,187.94051300709478,2.3,7.61
People_028_h,507.8295010451695,0.0,0.0,188.52903753521767,5.48,6.54
Objects_132_h,507.4018351957845,0.0,0.0,202.9019714726992,2.88,6.76
Objects_046_h,507.46146155244503,0.0,0.0,198.60089074713687,5.14,5.71
Objects_146_h,507.64085083174257,0.0,0.0,191.48704663212436,4.48,4.88
Landscapes_123_h,507.61537062301045,0.0,0.0,200.46148249204182,8.15,2.11
Faces_202_v,507.7464545454545,0.0,0.0,199.76690909090908,4.56,4.85
People_198_h,507.6164495734646,0.0,0.0,256.0443231708074,1.58,7.56
People_038_h,508.4920447313392,0.0,0.0,0.047004273115737794,1.73,8.5
Animals_056_h,509.5202364711232,0.0,0.0,0.0,1.86,7.5
Faces_134_h,508.53704882262025,0.0,0.0,0.0,7.43,5.68
Landscapes_054_h,509.0693447241661,0.0,0.0,0.0,7.6,2.94
Animals_090_h,508.677304964539,0.0,0.0,0.0,7.44,2.94
Animals_035_h,509.7563193307874,0.0,0.0,0.0,5.08,6.13
Landscapes_104_h,508.23660308810173,0.0,0.0,0.0,7.2,2.8
People_130_h,508.91771231132935,0.0,0.0,0.0,7.17,5.74
Faces_234_h,509.90565351754225,0.0,0.0,0.0,7.37,5.76
Landscapes_067_h,508.0316334878647,0.0,0.0,0.0,4.98,4.76
Landscapes_103_v,508.42990909090906,0.0,0.0,0.0,7.83,2.43
Landscapes_097_v,509.47363156937627,0.0,0.0,0.0,7.6,2.71
Objects_160_h,508.0467017990187,0.0,0.0,0.0,5.41,5.73
Landscapes_050_h,508.77031448827483,0.0,0.0,0.0,6.87,2.98
Faces_159_h,508.94330880348866,0.0,0.0,0.0,1.93,7.37
People_208_h,508.18426557526146,0.0,0.0,0.0,1.85,7.67
Animals_020_h,508.4701818181818,0.0,0.0,0.0,5.34,6.43
Landscapes_049_h,509.186532035804,0.0,0.0,0.0,7.24,2.88
